ID,Station Name,River Basin,County,Longitude,Latitude,ElevationFeet,Operator,HydrologicArea
HYG,HIGH GLADE,CACHE CREEK,LAKE,-122.805,39.204,"4,840",US Forest Service,Sacramento River
HYS,HUYSINK,AMERICAN RIVER,PLACER,-120.529633,39.281422,"6,600",US Bureau of Reclamation,Sacramento River
IBS,IBIS,DELTA,SOLANO,-122.113,38.157,0,CA Dept of Water Resources/Div of Environmental Services,Sacramento River
ICH,ICE HOUSE (SMUD),AMERICAN RIVER,EL DORADO,-120.359,38.824,"5,454",Sacramento Municipal Utility District,Sacramento River
ICR,INDIAN CREEK BELOW INDIAN FALLS,FEATHER RIVER,PLUMAS,-120.962,40.056,"3,100",CA Dept of Water Resources,Sacramento River
ICT,MCCLOUD - IRON CANYON DIVERSION TUNNEL,MC CLOUD RIVER,SHASTA,-122.07389,41.134998,"2,683",Pacific Gas & Electric,Sacramento River
IGO,CLEAR CREEK NEAR IGO,SACRAMENTO RIVER,SHASTA,-122.524178,40.513206,673,US Geological Survey/US Bureau of Reclamation,Sacramento River
IHS,ICE HOUSE,AMERICAN RIVER,EL DORADO,-120.375,38.812,"5,300",Pacific Ranger District,Sacramento River
ING,INGRAM CREEK,SAN JOAQUIN RIVER,STANISLAUS,-121.2251,37.6002,25,West Stanislaus ID / SJVDA,Sacramento River
INV,INDIAN VALLEY,CACHE CREEK,LAKE,-122.533,39.083,"1,502",Yolo County Flood Control and Water Consv Dist,Sacramento River
IRC,IRON CANYON,PIT RIVER,SHASTA,-121.981,41.045,"2,675",Pacific Gas & Electric,Sacramento River
IST,SACRAMENTO RIVER AT I STREET BRIDGE,SACRAMENTO RIVER,SACRAMENTO,-121.504967,38.588673,27,CA Dept of Water Resources/North Central Region Office,Sacramento River
IVD,INDIAN VLY DAM PRECIP AT CLEARLAKE OAKS,CACHE CREEK,LAKE,-122.53528,39.080556,"1,490",US Geological Survey,Sacramento River
JAR,JARBO GAP,FEATHER RIVER,BUTTE,-121.489,39.736,"2,700",CA Dept of Forestry and Fire Protection,Sacramento River
JBR,YUBA RIVER AT JONES BAR,YUBA RIVER,NEVADA,-121.104,39.292,"1,060",Yuba County,Sacramento River
JCK,JACKSON MEADOWS (NEVADA CO WD),YUBA RIVER,NEVADA,-120.552,39.509,"6,037",Nevada County,Sacramento River
JCR,JUDGE F CARR PH,SACTO VLY WEST,SHASTA,-122.626,40.647,"9,999",US Bureau of Reclamation,Sacramento River
JDP,JORDAN PEAK,FEATHER RIVER,PLUMAS,-120.2889,40.036,"6,812",CA Dept of Water Resources/O&M Oroville Field Division,Sacramento River
JER,JERSEY POINT,DELTA,CONTRA COSTA,-121.688971,38.052155,0,US Bureau of Reclamation,Sacramento River
JNC,JUNCTION,AMERICAN RIVER,EL DORADO,-120.453,38.853,"4,468",Sacramento Municipal Utility District,Sacramento River
JSV,JESS VALLEY,PIT RIVER,MODOC,-120.3,41.27,"5,300",National Weather Service,Sacramento River
JUC,JUNIPER CREEK,PIT RIVER,MODOC,-120.467,41.328,"4,700",US Bureau of Land Management,Sacramento River
KCH,KELSEY CK NR HOBERGS,PUTAH CREEK,LAKE,-122.7589,38.8531,"2,300",US Geological Survey,Sacramento River
KCK,KELSEY CK BLW KELSEYVILLE,SACRAMENTO RIVER,LAKE,-122.839218,39.0084,"1,345",CA Dept of Water Resources/North Region Office,Sacramento River
KCL,KESWICK CANAL AT HEAD,BATTLE CREEK,SHASTA,-121.816,40.491,"3,612",Pacific Gas & Electric,Sacramento River
KES,KESWICK RESERVOIR,SACRAMENTO RIVER,SHASTA,-122.445699,40.612104,596,US Bureau of Reclamation,Sacramento River
KLG,COLUSA BASIN DRAIN AT KNIGHTS LANDING,SACRAMENTO RIVER,SUTTER,-121.725203,38.79947,0,CA Dept of Water Resources/North Central Region Office,Sacramento River
KLL,KELLY RIDGE POWER PLANT,FEATHER RIVER,BUTTE,-121.483,39.533,180,South Feather Water and Power Agency,Sacramento River
KLY,KELLY RIDGE TUNNEL,FEATHER RIVER,BUTTE,-121.46196,39.5115,886,South Feather Water and Power Agency,Sacramento River
KNL,SACRAMENTO RIVER AT KNIGHTS LANDING,SACRAMENTO RIVER,SUTTER,-121.716393,38.803349,30,CA Dept of Water Resources/North Region Office,Sacramento River
KNO,KNOXVILLE CREEK,PUTAH CREEK,LAKE,-122.4172,38.8619,"2,200",US Bureau of Land Management,Sacramento River
KRG,KELLY RIDGE POWER HOUSE,FEATHER RIVER,BUTTE,-121.491214,39.531758,255,South Feather Water and Power Agency,Sacramento River
KTI,KNOCTI RAWS (MT. KONOCTI),CACHE CREEK,LAKE,-122.7063,38.9118,"2,163",CA Dept of Forestry and Fire Protection,Sacramento River
KTL,KETTLE ROCK,FEATHER RIVER,PLUMAS,-120.715,40.14,"7,300",CA Dept of Water Resources/Operations and Maintenance,Sacramento River
KWK,SACRAMENTO RIVER AT KESWICK,SACRAMENTO RIVER,SHASTA,-122.444458,40.600983,596,US Geological Survey/US Bureau of Reclamation,Sacramento River
LAP,LA PORTE (DWR),FEATHER RIVER,PLUMAS,-120.983,39.681,"4,980",CA Dept of Water Resources/Operations and Maintenance,Sacramento River
LAS,LASSEN LODGE,SACRAMENTO RIVER,TEHAMA,-121.7,40.35,"4,120",CA Dept of Forestry and Fire Protection,Sacramento River
LBH,LOWER BATH HOUSE (SFSU FIELD CAMPUS),YUBA RIVER,SIERRA,-120.577654,39.624073,"5,528",Center for Western Weather and Water Extremes,Sacramento River
LCB,OREGON CREEK BELOW LOG CABIN,YUBA RIVER,YUBA,-121.058,39.445,"1,913",Yuba County,Sacramento River
LCH,LINDO CHANNEL NR CHICO,SACRAMENTO RIVER,BUTTE,-121.868896,39.749161,183,CA Dept of Water Resources/North Region Office,Sacramento River
LCN,LINCOLN,AMERICAN RIVER,PLACER,-121.272,38.882,200,CA Dept of Forestry and Fire Protection,Sacramento River
LCO,LINDA CREEK AT CHAMPION OAKS,AMERICAN RIVER,PLACER,-121.247,38.727,140,Placer County,Sacramento River
LCP,LOWER CARSON PASS,AMERICAN RIVER,ALPINE,-119.998,38.693,"8,400",El Dorado Irrigation District,Sacramento River
LCR,LOST CORNER MOUNTAIN,AMERICAN RIVER,EL DORADO,-120.215,39.017,"7,500",Sacramento Municipal Utility District,Sacramento River
LDB,LADDER BUTTE,PIT RIVER,LASSEN,-121.317,40.817,"5,700",US Forest Service,Sacramento River
LDT,LAKE DAVIS TAILRACE,FEATHER RIVER,PLUMAS,-120.476,39.883,"5,670",CA Dept of Water Resources/Operations and Maintenance,Sacramento River
LGS,LOG SPRING,SACTO VLY NE,TEHAMA,-122.783,39.833,"5,100",US Army Corps of Engineers,Sacramento River
LGV,LITTLE GRASS VALLEY,FEATHER RIVER,PLUMAS,-121.019,39.724,"5,047",South Feather Water and Power Agency,Sacramento River
LIB,LIBERTY ISLAND @ APPROX CNTR S END,SACRAMENTO RIVER,SOLANO,-121.6849,38.2421,0,US Geological Survey,Sacramento River
LIR,LIBERTY ISLAND - RD2068,SACRAMENTO RIVER,SOLANO,-121.69397,38.329281,0,CA Dept of Water Resources/North Central Region Office,Sacramento River
LIS,YOLO BYPASS AT LISBON,SACRAMENTO RIVER,YOLO,-121.588226,38.474781,0,CA Dept of Water Resources/North Central Region Office,Sacramento River
LIY,LIBERTY ISLAND - YOLO BYPASS,SACRAMENTO RIVER,SOLANO,-121.693977,38.329277,0,CA Dept of Water Resources/North Central Region Office,Sacramento River
LKF,LAKE FORDYCE NEAR CISCO,YUBA RIVER,NEVADA,-120.49444,39.37889,"6,290",Pacific Gas & Electric,Sacramento River
LKS,LAKESHORE,SACRAMENTO RIVER,SHASTA,-122.383,40.867,"1,100",US Bureau of Reclamation,Sacramento River
LLP,LOWER LASSEN PEAK,FEATHER RIVER,SHASTA,-121.50811,40.466602,"8,338",CA Dept of Water Resources/DFM-Hydro-SMN,Sacramento River
LML,LOWER MILL CREEK CANAL,BATTLE CREEK,SHASTA,-121.852,40.487,"3,514",Pacific Gas & Electric,Sacramento River
LMO,LOOMIS OBSERVATORY,AMERICAN RIVER,PLACER,-121.113,38.815,733,City of Roseville,Sacramento River
LNB,SUTTER BYPASS AT LONGBRIDGE,SACRAMENTO RIVER,SUTTER,-121.84,39.148,64,Sutter County,Sacramento River
LON,LOON LAKE (SMUD),AMERICAN RIVER,EL DORADO,-120.323,38.983,"6,410",Sacramento Municipal Utility District,Sacramento River
LOR,LINDA CREEK AT OAK RIDGE ROAD,AMERICAN RIVER,PLACER,-121.266,38.731,150,City of Roseville,Sacramento River
LOS,LAKE LOIS,AMERICAN RIVER,EL DORADO,-120.204445,38.921036,"8,600",CA Dept of Water Resources/DFM-Hydro-SMN,Sacramento River
LSP,LAKE SPAULDING (PG&E),YUBA RIVER,NEVADA,-120.633,39.317,"5,156",Pacific Gas & Electric,Sacramento River
LTA,LITTLE CHICO CK AT TAFFEE AVE,SACRAMENTO RIVER,BUTTE,-121.89348,39.69705,145,CA Dept of Water Resources/North Region Office,Sacramento River
LTT,LETTERBOX,FEATHER RIVER,PLUMAS,-121.26131,39.85686,"5,960","Pacific Gas and Electric Company, Rogers Flat",Sacramento River
LVC,LAKE VALLEY CANAL,AMERICAN RIVER,PLACER,-120.642,39.299,"5,410",Pacific Gas & Electric,Sacramento River
LVY,LAKE VALLEY RESERVOIR,AMERICAN RIVER,PLACER,-120.583,39.3,"5,855",Pacific Gas & Electric,Sacramento River
LXN,LEXINGTON,YUBA RIVER,none specified,-121.005,39.68,"5,600",South Feather Water and Power Agency,Sacramento River
LYN,LYONS CREEK,AMERICAN RIVER,EL DORADO,-120.243,38.812,"6,700",CA Dept of Water Resources,Sacramento River
M13,SACRAMENTO RIVER BL TOLAND LANDING,SACRAMENTO RIVER,SOLANO,-121.767288,38.077808,0,US Geological Survey,Sacramento River
MAI,MIRA VISTA ROAD,CACHE CREEK,LAKE,-122.6939,38.9836,"1,575",US Geological Survey,Sacramento River
MAL,SACRAMENTO RIVER AT MALLARD ISLAND,SACRAMENTO RIVER,CONTRA COSTA,-121.92009,38.042805,0,CA Dept of Water Resources/Div of Environmental Services,Sacramento River
MC7,MCCLOUD RIVER BELOW MCCLOUD DAM,MC CLOUD RIVER,SHASTA,-122.064163,41.122349,"2,400",Pacific Gas & Electric,Sacramento River
MCA,MCCLOUD R AT AH-DI-NA,MC CLOUD RIVER,SHASTA,-122.0967,41.1105,"2,130",Pacific Gas & Electric,Sacramento River
MCB,MIRANDA CABIN,AMERICAN RIVER,PLACER,-120.362,39.12,"6,200",Placer County Water Agency,Sacramento River
MCD,MCCLOUD RIVER NEAR MCCLOUD,MC CLOUD RIVER,SISKIYOU,-122.059,41.186,"2,711",Pacific Gas & Electric,Sacramento River
MCH,MILL CREEK BELOW HWY 99,SACRAMENTO RIVER,TEHAMA,-122.10463,40.040058,230,CA Dept of Water Resources/North Region Office,Sacramento River
MCL,MCCLOUD DAM (PG&E),MC CLOUD RIVER,SHASTA,-122.071,41.13,"2,690",Pacific Gas & Electric,Sacramento River
MCO,LAKE MCCLOUD,MC CLOUD RIVER,SHASTA,-122.074,41.135,"2,700",Pacific Gas & Electric,Sacramento River
MCP,MCELROY PASS,PIT RIVER,SHASTA,-121.48,40.695,"5,300",Hat Creek Ranger District,Sacramento River
MCT,MCCLOUD TUNNEL,MC CLOUD RIVER,SHASTA,-122.074,41.135,"9,999",US Bureau of Reclamation,Sacramento River
MCU,MIDDLE CK NR UPPER LAKE,SACRAMENTO RIVER,LAKE,-122.911842,39.182552,"1,360",CA Dept of Water Resources/North Region Office,Sacramento River
MD2,MOUNT DYER 2,FEATHER RIVER,LASSEN,-121.0463,40.25746,"6,481","Pacific Gas and Electric Company, Rogers Flat",Sacramento River
MDC,MEDICINE LAKE,PIT RIVER,SISKIYOU,-121.613,41.587,"6,700",Doublehead Ranger District,Sacramento River
MDW,MEADOW LAKE,YUBA RIVER,NEVADA,-120.506058,39.405663,"7,200",CA Dept of Water Resources/DFM-Hydro-SMN,Sacramento River
MDY,MOUNT DYER 1,FEATHER RIVER,LASSEN,-121.03634,40.24436,"7,449","Pacific Gas and Electric Company, Rogers Flat",Sacramento River
MED,MEDICINE LAKE,PIT RIVER,SISKIYOU,-121.610832,41.591389,"6,700",US Bureau of Reclamation,Sacramento River
MER,FEATHER RIVER AT MERRIMAC,FEATHER RIVER,BUTTE,-121.27,39.709,"1,560",CA Dept of Water Resources/Operations and Maintenance,Sacramento River
MFC,MILLSEAT CK FEEDER TO CROSS COUNTRY CANL,BATTLE CREEK,SHASTA,-121.867667,40.4594,"2,221",Pacific Gas & Electric,Sacramento River
MFP,MIDDLE FORK FEATHER RIVER NEAR PORTOLA,FEATHER RIVER,PLUMAS,-120.444878,39.818951,"4,850",CA Dept of Water Resources/North Region Office,Sacramento River
MFR,MORRISON CREEK AT FLORIN ROAD,SACRAMENTO RIVER,SACRAMENTO,-121.452728,38.49852,20,US Geological Survey,Sacramento River
MFT,MORATTINI FLAT,AMERICAN RIVER,EL DORADO,-120.27628,38.89408,"7,108",Sacramento Municipal Utility District,Sacramento River
MFV,MINER SLOUGH AT FIVE POINTS,SACRAMENTO RIVER,SOLANO,-121.644783,38.290115,23,CA Dept of Water Resources/North Central Region Office,Sacramento River
MHG,MOUNT HOUGH,FEATHER RIVER,PLUMAS,-120.87985,40.041267,"6,700",CA Dept of Water Resources/Beckwourth,Sacramento River
MIC,MIOCENE CANAL,FEATHER RIVER,BUTTE,-121.56,39.69,"1,000",Pacific Gas & Electric,Sacramento River
MIN,MINERAL,SACTO VLY NE,TEHAMA,-121.609718,40.348061,"4,957",CA Dept of Water Resources/DFM-Hydro-SMN,Sacramento River
MIR,MINER SLOUGH NEAR SACRAMENTO RIVER,SACRAMENTO RIVER,SOLANO,-121.666055,38.236027,5,CA Dept of Water Resources/North Central Region Office,Sacramento River
MLD,MCCLOUD,MC CLOUD RIVER,SHASTA,-122.133,41.25,"3,280",US Bureau of Reclamation,Sacramento River
MLF,MILL CREEK FLAT,FEATHER RIVER,PLUMAS,-121.19149,39.9399,"5,966","Pacific Gas and Electric Company, Rogers Flat",Sacramento River
MLM,MILL CREEK NR LOS MOLINOS,SACRAMENTO RIVER,TEHAMA,-122.024155,40.054604,385,US Geological Survey,Sacramento River
MLW,SACTO R AT MOULTON WEIR (CREST 76.2'),SACRAMENTO RIVER,COLUSA,-122.022629,39.338211,85,CA Dept of Water Resources/North Region Office,Sacramento River
MMW,MOUNTAIN MEADOWS,FEATHER RIVER,LASSEN,-121.017,40.283,"5,046",Pacific Gas & Electric,Sacramento River
MNR,MINERAL (OBSERVER),SACTO VLY NE,TEHAMA,-121.6,40.35,"4,875",National Weather Service,Sacramento River
MNZ,MANZANITA LAKE (CDF),SACTO VLY NE,SHASTA,-121.582,40.543,"5,750",US Forest Service,Sacramento River
MPS,MERIDIAN PUMPS,SACRAMENTO RIVER,SUTTER,-121.918,39.148,50,Sutter County,Sacramento River
MR2,MINERS RANCH RESERVOIR (STA 2),FEATHER RIVER,BUTTE,-121.46196,39.5115,886,South Feather Water and Power Agency,Sacramento River
MRY,YUBA RIVER NEAR MARYSVILLE,YUBA RIVER,YUBA,-121.524963,39.175724,88,US Geological Survey,Sacramento River
MSC,MOUNT SHASTA CITY,SACRAMENTO RIVER,SISKIYOU,-122.317,41.317,"3,590",National Weather Service,Sacramento River
MSH,MOUNT SHASTA,SACRAMENTO RIVER,SISKIYOU,-122.23,41.372,"7,900",Mount Shasta Ranger District,Sacramento River
MSL,MONTEZUMA SLOUGH AT ROARING R,DELTA,SOLANO,-121.8872,38.0934,0,CA Dept of Water Resources/Div of Environmental Services,Sacramento River
MSS,MCCLOUD RIVER ABOVE SHASTA LAKE,MC CLOUD RIVER,SHASTA,-122.219,40.958,"1,100",Pacific Gas & Electric,Sacramento River
MSV,MOUNT STOVER,FEATHER RIVER,PLUMAS,-121.2913,40.28767,"5,631","Pacific Gas and Electric Company, Rogers Flat",Sacramento River
MTA,MT SHASTA,SACRAMENTO RIVER,SISKIYOU,-122.317,41.315,"3,550",US Forest Service,Sacramento River
MTS,MOUNT SHASTA,SACRAMENTO RIVER,SISKIYOU,-122.31694,41.314999,"3,545",CA Dept of Water Resources/DFM-Hydro-SMN,Sacramento River
MUC,MUD CREEK NEAR CHICO,SACRAMENTO RIVER,BUTTE,-121.886719,39.783356,170,CA Dept of Water Resources/North Region Office,Sacramento River
MUL,MULE MT RAWS,SACRAMENTO RIVER,SHASTA,-122.5031,40.5692,"2,044",National Weather Service,Sacramento River
MVA,MT VACA,ULATIS CREEK,SOLANO,-122.098618,38.395,"2,611",Solano County Water Agency,Sacramento River
MWL,MEADOW LAKE,YUBA RIVER,NEVADA,-120.508,39.417,"7,200","Pacific Gas and Electric Company, Auburn",Sacramento River
MZL,MANZANITA LAKE,PIT RIVER,SHASTA,-121.567,40.533,"5,850",CA Dept of Water Resources,Sacramento River
NAT,LAKE NATOMA  (NIMBUS DAM),AMERICAN RIVER,SACRAMENTO,-121.183,38.65,132,US Bureau of Reclamation,Sacramento River
NCB,NF COTTONWOOD CREEK AT SUNNY HILL MINE,COTTONWOOD CREEK,SHASTA,-122.705353,40.474907,"1,674",CA Dept of Water Resources/North Central Region Office,Sacramento River
NCC,NORTH FORK CACHE CREEK NR CHALK MOUNTAIN,CACHE CREEK,LAKE,-122.584328,39.069504,"1,175",CA Dept of Water Resources/North Region Office,Sacramento River
NCL,N FK CACHE CK NR CLEARLAKE OAKS 8NE,CACHE CREEK,LAKE,-122.61889,39.16556,"1,840",US Geological Survey,Sacramento River
NCO,N FK COTTONWOOD CK ABV LK AT BRDG NR ONO,COTTONWOOD CREEK,SHASTA,-122.674843,40.535835,"2,800",CA Dept of Water Resources/North Region Office,Sacramento River
NCS,NEWCASTLE-PINEVIEW SCHOOL,AMERICAN RIVER,PLACER,-121.135,38.874,890,City of Roseville,Sacramento River
NCU,NORTH FORK CACHE CREEK ABOVE SLIDE,CACHE CREEK,LAKE,-122.541618,39.071087,"1,440",CA Dept of Water Resources/North Region Office,Sacramento River
NFA,N FORK AMERICAN R AT AUBURN DAM,AMERICAN RIVER,PLACER,-121.057,38.852,500,US Geological Survey,Sacramento River
NFC,N FORK CACHE CREEK AT HOUGH SPRINGS,CACHE CREEK,LAKE,-122.619987,39.165447,"1,534",US Geological Survey,Sacramento River
NFD,NF AMERICAN R AT NORTH FORK DAM,AMERICAN RIVER,PLACER,-121.023834,38.936008,715,US Geological Survey,Sacramento River
NFP,NORTH FORK FEATHER RIVER AT PULGA,FEATHER RIVER,BUTTE,-121.451,39.794,"1,305",Pacific Gas & Electric,Sacramento River
NFS,NORTH FORK SACRAMENTO R,SACRAMENTO RIVER,TRINITY,-122.493,41.305,"6,900",Mount Shasta Ranger District,Sacramento River
NHC,N HONCUT CK AT HWY 70,FEATHER RIVER,YUBA,-121.59518,39.309308,74,CA Dept of Water Resources/North Central Region Office,Sacramento River
NIC,FEATHER RIVER NEAR NICOLAUS,FEATHER RIVER,SUTTER,-121.604759,38.889835,43,CA Dept of Water Resources/North Central Region Office,Sacramento River
NMN,NEW MANZANITA LAKE,PIT RIVER,SHASTA,-121.562,40.533,"5,900",Lassen Volcanic National Park,Sacramento River
NR1,NARROWS 1 POWERHOUSE,YUBA RIVER,NEVADA,-121.2718,39.2364,305,Yuba Water Agency,Sacramento River
NSL,NATIONAL STEEL,SACRAMENTO RIVER,SOLANO,-121.8881,38.1221,0,CA Dept of Water Resources/Div of Environmental Services,Sacramento River
NSM,NORTH STAR MEADOW,YUBA RIVER,YUBA,-121.071594,39.605249,"4,052",Center for Western Weather and Water Extremes,Sacramento River
NVD,NEVADA CITY,YUBA RIVER,NEVADA,-121.001,39.25,"2,781",Nevada County,Sacramento River
NYS,N YUBA R. ABV SLATE CK NR STRAWBERRY,YUBA RIVER,YUBA,-121.0906,39.5247,"2,000",Yuba Water Agency,Sacramento River
O8I,OROVILLE 8 STATION WETNESS INDEX,FEATHER RIVER,SIERRA,-120.678,39.623,"6,000",CA Dept of Water Resources/Operations and Maintenance,Sacramento River
OCC,OREGON CREEK AT CAMPTONVILLE,YUBA RIVER,YUBA,-121.04528,39.44611,"2,191",Yuba Water Agency,Sacramento River
OCD,OWENS CK BLW EASTSIDE CNL NR CRANE RNCH,MERCED RIVER,MERCED,-120.699084,37.21911,27,CA Dept of Water Resources/South Central Region Office,Sacramento River
OFP,OAK FLAT POWERHOUSE,FEATHER RIVER,PLUMAS,-121.161763,40.074899,"2,900",Pacific Gas & Electric,Sacramento River
OGO,OGO RANGER STATION,COTTONWOOD CREEK,SHASTA,-122.737778,40.422779,"1,300",CA Dept of Water Resources/DFM-Hydro-SMN,Sacramento River
OHD,OUR HOUSE DAM,YUBA RIVER,YUBA,-120.997177,39.412106,"1,960",CA Dept of Water Resources/DFM-Hydro-SMN,Sacramento River
OLD,OLD RIVER NEAR TRACY,DELTA,SAN JOAQUIN,-121.449562,37.80481,5,CA Dept of Water Resources/Operations and Maintenance,Sacramento River
ONN,ONION CREEK,AMERICAN RIVER,PLACER,-120.358,39.275,"6,100",Central Sierra Snow Lab,Sacramento River
OPS,OPENSHAW,COTTONWOOD CREEK,BUTTE,-121.635161,39.589833,268,CA Dept of Forestry and Fire Protection,Sacramento River
ORD,SACRAMENTO R AT ORD FERRY-MAIN CHANNEL,SACRAMENTO RIVER,GLENN,-121.993179,39.628132,115,CA Dept of Water Resources/North Region Office,Sacramento River
ORF,\OROVILLE FISH HATCHERY,FEATHER RIVER,BUTTE,-121.55,39.517,171,CA Dept of Water Resources/Operations and Maintenance,Sacramento River
ORH,MIDDLE YUBA RIVER BELOW OUR HOUSE DAM,YUBA RIVER,YUBA,-120.997,39.412,"1,958",Yuba County,Sacramento River
ORL,ORLAND,SACTO VLY WEST,GLENN,-122.2,39.75,254,National Weather Service,Sacramento River
ORN,ORANGEVALE WATER DISTRICT YARD,AMERICAN RIVER,SACRAMENTO,-121.219333,38.687,236,Sacramento County,Sacramento River
ORO,OROVILLE DAM,FEATHER RIVER,BUTTE,-121.493,39.54,900,CA Dept of Water Resources/O&M Oroville Field Division,Sacramento River
ORT,OROVILLE-THERMALITO COMPLEX,FEATHER RIVER,BUTTE,-121.493,39.54,"9,999",CA Dept of Water Resources,Sacramento River
OWC,OWENS CAMP,AMERICAN RIVER,EL DORADO,-120.245,38.733,"4,500",US Forest Service,Sacramento River
OWS,OROVILLE DAM SPILLWAY WEATHER STATION,FEATHER RIVER,BUTTE,-121.491,39.543,880,CA Dept of Water Resources/Operations and Maintenance,Sacramento River
OXB,MIDDLE FK AMERICAN R NR OXBOW PH,AMERICAN RIVER,PLACER,-120.76,39.006,"1,070",Placer County Water Agency,Sacramento River
P1U,PIT RIVER ABV PIT #1 PH CALCULATED FLOW,PIT RIVER,SHASTA,-121.499297,40.986065,"2,700",Pacific Gas & Electric,Sacramento River
P35,PIT RIVER BELOW LAKE BRITTON,PIT RIVER,SHASTA,-121.675692,41.021294,"2,750",Pacific Gas & Electric,Sacramento River
P53,HAT 1 POWERHOUSE,HAT CREEK,SHASTA,-121.54446,40.92931,"2,980",Pacific Gas & Electric,Sacramento River
P54,HAT 2 POWERHOUSE,HAT CREEK,SHASTA,-121.54867,40.96068,"2,806",Pacific Gas & Electric,Sacramento River
P55,PIT 1 POWERHOUSE,PIT RIVER,SHASTA,-121.49814,40.99085,"2,889",Pacific Gas & Electric,Sacramento River
P56,PIT 3 POWERHOUSE,PIT RIVER,SHASTA,-121.74796,40.99748,"2,455",Pacific Gas & Electric,Sacramento River
P63,PIT 6 POWERHOUSE,PIT RIVER,SHASTA,-121.99288,40.92261,"1,306",Pacific Gas & Electric,Sacramento River
P64,PIT 7 POWERHOUSE,PIT RIVER,SHASTA,-121.99076,40.84746,"1,102",Pacific Gas & Electric,Sacramento River
P68,PIT 4 POWERHOUSE,PIT RIVER,SHASTA,-121.84921,40.98628,"2,072",Pacific Gas & Electric,Sacramento River
P69,PIT 5 POWERHOUSE,PIT RIVER,SHASTA,-121.97768,40.9863,"1,430",Pacific Gas & Electric,Sacramento River
P81,CRYSTAL SPRINGS FISH HATCHERY,PIT RIVER,SHASTA,-121.543868,40.930291,"3,187",Pacific Gas & Electric,Sacramento River
PBS,PARKS BIG SPRINGS,SHASTA RIVER,SISKIYOU,-122.4395,41.5735,"2,591",Eyasco Inc.,Sacramento River
PCF,PACIFIC HOUSE (OBSERVER),AMERICAN RIVER,EL DORADO,-120.5,38.765,"3,400",National Weather Service,Sacramento River
PCG,PUTAH CREEK NEAR GUENOC,PUTAH CREEK,LAKE,-122.517479,38.77879,914,US Geological Survey,Sacramento River
PCN,PIT RIVER NEAR CANBY,PIT RIVER,MODOC,-120.927742,41.406002,"4,266",US Geological Survey,Sacramento River
PCT,PORT CHICAGO,DELTA,CONTRA COSTA,-121.999971,38.056788,0,US Bureau of Reclamation,Sacramento River
PCV,PLACERVILLE,AMERICAN RIVER,EL DORADO,-120.82,38.7,"1,850",National Weather Service,Sacramento River
PDE,PARADISE,FEATHER RIVER,BUTTE,-121.6247,39.7536,"1,750",CA Dept of Water Resources/O&M Oroville Field Division,Sacramento River
PDO,PUTAH DIVERSION OFFICE (PDO),PUTAH CREEK,SOLANO,-122.003517,38.492016,175,Solano County Water Agency,Sacramento River
PEL,PELICAN POINT AT ROARING RIVER,DELTA,SOLANO,-121.9718,38.110869,0,CA Dept of Water Resources/Div of Environmental Services,Sacramento River
PFH,PACIFIC HOUSE,AMERICAN RIVER,EL DORADO,-120.50769,38.759369,"3,440",US Bureau of Reclamation,Sacramento River
PHL,PHILLIPS,AMERICAN RIVER,EL DORADO,-120.072,38.818,"6,800",CA Dept of Water Resources,Sacramento River
PIH,PILOT HILL (CDF),AMERICAN RIVER,EL DORADO,-121.0092,38.8317,"1,200",CA Dept of Forestry and Fire Protection,Sacramento River
PKC,PIKE COUNTY,YUBA RIVER,YUBA,-121.202,39.475,"3,714",US Forest Service,Sacramento River
PLC,PALERMO CANAL,FEATHER RIVER,BUTTE,-121.482,39.533,548,CA Dept of Water Resources,Sacramento River
PLE,PLUMAS EUREKA PARK,FEATHER RIVER,PLUMAS,-120.69593,39.75778,"5,165",Plumas County,Sacramento River
PLK,SF PIT RIVER NEAR LIKELY,PIT RIVER,MODOC,-120.437172,41.230728,"4,508",US Geological Survey,Sacramento River
PLP,PILOT PEAK (DWR),FEATHER RIVER,PLUMAS,-120.877777,39.785892,"6,800",CA Dept of Water Resources/Operations and Maintenance,Sacramento River
PLT,PILOT CREEK ABOVE STUMPY MEADOWS RES,AMERICAN RIVER,EL DORADO,-120.567222,38.894722,"4,280",Georgetown Divide Public Utility District,Sacramento River
PM1,PUMPING PLANT 1,SACRAMENTO RIVER,SUTTER,-121.634148,38.931854,34,CA Dept of Water Resources/Sutter Maintenance Yard,Sacramento River
PM2,PUMPING PLANT 2,SACRAMENTO RIVER,SUTTER,-121.726768,39.026318,34,CA Dept of Water Resources/Sutter Maintenance Yard,Sacramento River
PM3,PUMPING PLANT 3,SACRAMENTO RIVER,SUTTER,-121.779114,39.120239,34,CA Dept of Water Resources/North Region Office,Sacramento River
PMN,PIT RIVER NEAR MONTGOMERY CREEK,PIT RIVER,SHASTA,-122.016,40.843,"1,036",US Bureau of Reclamation,Sacramento River
POE,POE POWERHOUSE,FEATHER RIVER,BUTTE,-121.468,39.723,900,Pacific Gas & Electric,Sacramento River
POR,PORTOLA,FEATHER RIVER,PLUMAS,-120.4969,39.8175,"4,951",Center for Western Weather and Water Extremes,Sacramento River
PP1,PIT R BELOW PIT #1 PH NEAR FALL R MILLS,PIT RIVER,SHASTA,-121.511925,40.983219,"2,798",US Geological Survey,Sacramento River
