ID,Station Name,River Basin,County,Longitude,Latitude,ElevationFeet,Operator,HydrologicArea
RRI,ROUGH AND READY ISLAND,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.365,37.963,15,CA Dept of Water Resources/Div of Environmental Services,San Joaquin River
RSL,ROCK SLOUGH ABV CONTRA COSTA CANAL,DELTA,CONTRA COSTA,-121.637596,37.976311,10,CA Dept of Water Resources/North Central Region Office,San Joaquin River
S12,MF STANISLAUS R BL SANDBAR DIV DAM,STANISLAUS RIVER,TUOLUMNE,-120.157776,38.183056,"2,720",Pacific Gas & Electric,San Joaquin River
S1C,SAN JOAQUIN NO. 1 CONDUIT,SAN JOAQUIN RIVER,MADERA,-119.815,37.2831,"2,450","Pacific Gas and Electric Company, Auberry",San Joaquin River
S1P,STANISLAUS POWERHOUSE,STANISLAUS RIVER,TUOLUMNE,-120.370476,38.139006,"1,142",Pacific Gas & Electric,San Joaquin River
S52,MF STANISLAUS R AT KENNEDY MEADOWS,STANISLAUS RIVER,TUOLUMNE,-119.74028,38.297501,"6,326",Pacific Gas & Electric,San Joaquin River
S61,SF STANISLAUS R AT STRAWBERRY,STANISLAUS RIVER,TUOLUMNE,-120.0075,38.197498,"5,235",Pacific Gas & Electric,San Joaquin River
S83,SF STANISLAUS R NR STRAWBERRY DIV DAM,STANISLAUS RIVER,TUOLUMNE,-120.04583,38.177776,"4,915",Pacific Gas & Electric,San Joaquin River
SA2,SACHSE SPRINGS 2,TUOLUMNE RIVER,TUOLUMNE,-119.837,38.085,"7,900",Summit Ranger District,San Joaquin River
SAN,SAN LUIS NWR,SAN JOAQUIN RIVER,MERCED,-120.794,37.182,65,US Fish & Wildlife Service,San Joaquin River
SAV,SHAVER,SAN JOAQUIN RIVER,FRESNO,-119.25611,37.135,"5,746",CA Dept of Forestry and Fire Protection,San Joaquin River
SC1,SACATA REPEATER,KINGS RIVER,FRESNO,-119.2075,36.9153,"3,520",US Army Corps of Engineers,San Joaquin River
SCF,SODA CREEK FLAT,STANISLAUS RIVER,TUOLUMNE,-119.678,38.27,"7,800","Pacific Gas and Electric Company, Angels Camp",San Joaquin River
SCL,SAN JOAQUIN R NR CROWS LANDING,SAN JOAQUIN RIVER,STANISLAUS,-121.013817,37.431881,60,US Geological Survey,San Joaquin River
SDO,STOCKTON DEEP WATER SHIP CHANNEL DO,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.365,37.963,15,CA Dept of Water Resources/Div of Environmental Services,San Joaquin River
SDP,SAN JOAQUIN R NR DOS PALOS,SAN JOAQUIN RIVER,FRESNO,-120.5015,36.994,116,CA Dept of Water Resources/South Central Region Office,San Joaquin River
SET,STOCKTON EAST TUNNEL,STANISLAUS RIVER,CALAVERAS,-120.637,37.852,252,US Geological Survey,San Joaquin River
SEW,SMITH PEAK RAWS,TUOLUMNE RIVER,TUOLUMNE,-120.1008,37.8005,"3,871",US Forest Service,San Joaquin River
SEY,SOUTH ENTRANCE YOSEMITE,MERCED RIVER,MARIPOSA,-119.633,37.5,"5,120",National Weather Service,San Joaquin River
SFB,SPRING GAP FOREBAY (PG&E),STANISLAUS RIVER,CALAVERAS,-120.103,38.172,"5,100",Pacific Gas & Electric,San Joaquin River
SFS,STOCKTON FIRE STATION,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.319,37.999,14,CA Dept of Water Resources,San Joaquin River
SGA,SUGAR CUT,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.421495,37.79286,8,CA Dept of Water Resources/North Central Region Office,San Joaquin River
SHG,SHIRLEY GULCH,SAN JOAQUIN RIVER,SAN JOAQUIN,-120.7589,37.9019,225,US Army Corps of Engineers,San Joaquin River
SHR,SHEEP RANCH,CALAVERAS RIVER,CALAVERAS,-120.462,38.21,"2,370",US Army Corps of Engineers,San Joaquin River
SHV,SHAVER LAKE,SAN JOAQUIN RIVER,FRESNO,-119.302,37.145,"5,370",US Bureau of Reclamation,San Joaquin River
SHW,SAPPS HOLLOW,STANISLAUS RIVER,TUOLUMNE,-120.028,38.412,"6,950",Calaveras Ranger District,San Joaquin River
SJA,SAN JOAQUIN RIVER NEAR AUBERRY,SAN JOAQUIN RIVER,FRESNO,-119.531,37.132,870,Pacific Gas & Electric,San Joaquin River
SJB,SAN JOAQUIN RIVER BELOW BIFURCATION,SAN JOAQUIN RIVER,MADERA,-120.286,36.773,170,US Bureau of Reclamation,San Joaquin River
SJC,SAN JOAQUIN RIVER NEAR BUCKLEY COVE,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.385717,37.980266,10,CA Dept of Water Resources/North Central Region Office,San Joaquin River
SJD,SAN JOAQUIN RIVER ABOVE DOS REIS,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.317724,37.822331,7,CA Dept of Water Resources/North Central Region Office,San Joaquin River
SJF,SAN JOAQUIN RIVER BELOW FRIANT,SAN JOAQUIN RIVER,FRESNO,-119.724312,36.984394,294,US Geological Survey,San Joaquin River
SJG,SAN JOAQUIN RIVER AT GARWOOD BRIDGE,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.329,37.935,13,US Geological Survey,San Joaquin River
SJH,SAN JOAQUIN RIVER NEAR HWY 152,SAN JOAQUIN RIVER,MADERA,-120.548302,37.05542,111,CA Dept of Water Resources/South Central Region Office,San Joaquin River
SJJ,SAN JOAQUIN RIVER AT JERSEY POINT (USGS),SAN JOAQUIN RIVER,CONTRA COSTA,-121.689,38.052,10,US Geological Survey,San Joaquin River
SJK,J7 SAN JOAQUIN R AT KERCKHOFF 1 PH,SAN JOAQUIN RIVER,MADERA,-119.539,37.102,803,Pacific Gas & Electric,San Joaquin River
SJL,SAN JOAQUIN R BLW OLD R NEAR LATHROP,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.324036,37.81115,10,CA Dept of Water Resources/North Central Region Office,San Joaquin River
SJN,SAN JOAQUIN R AT SAN MATEO RD NR MENDOTA,SAN JOAQUIN RIVER,FRESNO,-120.306664,36.778889,163,US Geological Survey,San Joaquin River
SJP,SAN JOAQUIN RIVER AT PATTERSON BRIDGE,SAN JOAQUIN RIVER,STANISLAUS,-121.081,37.494,97,CA Dept of Water Resources/South Central Region Office,San Joaquin River
SJR,SAN JOAQUIN R MCCUNE STATION NR VERNALIS,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.26511,37.67929,32,CA Dept of Water Resources/Div of Environmental Services,San Joaquin River
SJS,SAN JOAQUIN RIVER NEAR STEVINSON,SAN JOAQUIN RIVER,MERCED,-120.851,37.295,82,CA Dept of Water Resources/South Central Region Office,San Joaquin River
SJU,SAN JOAQUIN R 4 RIVERS UNIMPAIRED RUNOFF,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.266327,37.67604,35,CA Dept of Water Resources/DFM-Hydro-Water Supply Fcasting,San Joaquin River
SKB,SAN JOAQUIN R BLW HWY 145 (SKAGGS BR),SAN JOAQUIN RIVER,MADERA,-120.0884,36.8229,200,US Bureau of Reclamation,San Joaquin River
SLF,SAN LUIS RESERVOIR (FEDERAL),SAN JOAQUIN VLY WEST,MERCED,-121.002,37.001,543,CA Dept of Water Resources,San Joaquin River
SLI,SLIDE CANYON,TUOLUMNE RIVER,TUOLUMNE,-119.431881,38.091234,"9,200",CA Dept of Water Resources/DFM-Hydro-SMN,San Joaquin River
SLM,STANISLAUS MEADOW,STANISLAUS RIVER,ALPINE,-119.9373,38.5055,"7,750",US Bureau of Reclamation,San Joaquin River
SLP,SLY PARK,COSUMNES RIVER,EL DORADO,-120.563057,38.717312,"3,530",US Bureau of Reclamation,San Joaquin River
SLS,SALT SPRINGS,MOKELUMNE RIVER,AMADOR,-120.216,38.497,"3,700",Pacific Gas & Electric,San Joaquin River
SMN,SAN JOAQUIN R ABV MERCED R NR NEWMAN,SAN JOAQUIN RIVER,STANISLAUS,-120.976181,37.347214,60,US Geological Survey,San Joaquin River
SMW,SOUTH FORK MERCED RIVER AT WAWONA,MERCED RIVER,MARIPOSA,-119.6722,37.5417,"3,960",Merced Irrigation District,San Joaquin River
SNF,SNOW FLAT,MERCED RIVER,MARIPOSA,-119.497,37.827,"8,700",Yosemite National Park,San Joaquin River
SNL,SAN LUIS RESERVOIR,SAN LUIS CREEK,MERCED,-121.133,37.033,543,CA Dept of Water Resources/O&M San Luis Field Division,San Joaquin River
SNS,STANISLAUS R-GOODWIN,STANISLAUS RIVER,CALAVERAS,-120.637,37.852,252,US Geological Survey,San Joaquin River
SOC,STOCKTON AIRPORT,LITTLEJOHN CREEK,SAN JOAQUIN,-121.226387,37.889999,27,National Weather Service,San Joaquin River
SOK,STANISLAUS RIVER AT OAKDALE,STANISLAUS RIVER,STANISLAUS,-120.852,37.777,120,US Geological Survey,San Joaquin River
SOR,SONORA RS,TUOLUMNE RIVER,TUOLUMNE,-120.383,37.983,"1,749",Tuolumne Utility District,San Joaquin River
SPF,SPOTTED FAWN,TUOLUMNE RIVER,TUOLUMNE,-119.758,38.092,"7,800",Summit Ranger District,San Joaquin River
SPM,NEW SPICER MEADOW,STANISLAUS RIVER,TUOLUMNE,-119.9969,38.393333,"6,516",Calaveras County Water District,San Joaquin River
SPW,STANISLAUS POWERHOUSE,STANISLAUS RIVER,CALAVERAS,-120.367,38.133,"1,060",Pacific Gas & Electric,San Joaquin River
SSH,SALT SLOUGH AT HWY 165 NR STEVINSON,SAN JOAQUIN RIVER,MERCED,-120.8511,37.2478,75,US Geological Survey,San Joaquin River
SSJ,SOUTH SAN JOAQUIN CANAL,CALAVERAS RIVER,AMADOR,-120.637,37.854,334,US Geological Survey,San Joaquin River
SSR,SALT SPRINGS PH (PG&E),MOKELUMNE RIVER,CALAVERAS,-120.219,38.498,"3,700",Pacific Gas & Electric,San Joaquin River
ST3,STEVINSON WELL MW-OA-3,MERCED RIVER,MERCED,-120.81444,37.33028,94,Stevinson Water District,San Joaquin River
STK,STOCKTON FIRE STATION 4,SAN JOAQUIN FLOOR,SAN JOAQUIN,-121.317,38.001,12,National Weather Service,San Joaquin River
STO,SF TUOLUMNE R NR OAKLAND REC CAMP,TUOLUMNE RIVER,TUOLUMNE,-120.0119,37.8217,"2,800",City and County of San Francisco,San Joaquin River
STR,OSTRANDER LAKE,MERCED RIVER,MARIPOSA,-119.55333,37.63661,"8,200",CA Dept of Water Resources/DFM-Hydro-SMN,San Joaquin River
STU,TUOLUMNE CANAL NEAR LONG BARN,STANISLAUS RIVER,TUOLUMNE,-120.167,38.093,"4,110",Pacific Gas & Electric,San Joaquin River
SUR,SUGAR CUT,DELTA,SAN JOAQUIN,-121.419333,37.78847,35,CA Dept of Water Resources/North Central Region Office,San Joaquin River
SWA,SAN JOAQUIN R NR WASHINGTON RD,SAN JOAQUIN RIVER,MERCED,-120.587,37.11532,109,CA Dept of Water Resources/South Central Region Office,San Joaquin River
SWB,STRAWBERRY,STANISLAUS RIVER,TUOLUMNE,-119.983,38.2,"5,620",Pacific Gas & Electric,San Joaquin River
SWC,S. FK WILLOW CK BLW BROWN'S CK DIV DAM,SAN JOAQUIN RIVER,MADERA,-119.5006,37.2929,"2,635",Pacific Gas & Electric,San Joaquin River
SWX,SONORA WEATHER STATION,TUOLUMNE RIVER,TUOLUMNE,-120.324102,37.961455,"2,221",San Francisco County,San Joaquin River
TAE,THOMAS A EDISON,SAN JOAQUIN RIVER,FRESNO,-118.987,37.37,"7,642","Southern California Edison Company, Big Creek",San Joaquin River
TAI,TUOLUMNE R ABV EARLY INTAKE NEAR MATHER,TUOLUMNE RIVER,TUOLUMNE,-119.947128,37.879368,"2,420",US Geological Survey,San Joaquin River
TBI,TUOLUMNE R BL EARLY INTAKE NEAR MATHER,TUOLUMNE RIVER,TUOLUMNE,-119.970184,37.881592,"2,200",US Geological Survey,San Joaquin River
TCD,TULE R CONDUIT BLW TULE DIV DAM,TULE RIVER,TULARE,-118.6569,36.2086,"5,100",Pacific Gas & Electric,San Joaquin River
TCP,TIGER CREEK POWERHOUSE,MOKELUMNE RIVER,CALAVERAS,-120.483,38.45,"2,360",Pacific Gas & Electric,San Joaquin River
TCR,TRACY CARBONA,SAN JOAQUIN FLOOR,SAN JOAQUIN,-121.433,37.7,140,National Weather Service,San Joaquin River
TDD,N FK OF M FK TULE R BLW TULE DIV DAM,TULE RIVER,TULARE,-118.6575,36.2086,"5,100",Pacific Gas & Electric,San Joaquin River
TDO,NF OF MF TULE R BLW DOYLE SPRINGS,TULE RIVER,TULARE,-118.6672,36.2047,"3,920","Pacific Gas and Electric Company, Auberry",San Joaquin River
TEN,TENAYA CREEK AT TENAYA BRIDGE,MERCED RIVER,MARIPOSA,-119.558533,37.741749,"3,962",Yosemite National Park,San Joaquin River
TES,TIOGA PASS ENTRY STATION,TUOLUMNE RIVER,TUOLUMNE,-119.258507,37.91087,"9,945",Yosemite National Park,San Joaquin River
TGC,TUOLUMNE R AT THE GRAND CYN OF TUOLUMNE,TUOLUMNE RIVER,TUOLUMNE,-119.659897,37.916588,"3,830",US Geological Survey,San Joaquin River
THE,LAKE THOMAS A EDISON,SAN JOAQUIN RIVER,FRESNO,-119.02,37.382,"7,800","Southern California Edison Company, Big Creek",San Joaquin River
TLC,TURLOCK LAKE,TUOLUMNE RIVER,STANISLAUS,-120.583,37.6,244,Turlock Irrigation District,San Joaquin River
TLG,TUOLUMNE R-LA GRANGE DAM,TUOLUMNE RIVER,STANISLAUS,-120.441,37.666,170,Turlock Irrigation District,San Joaquin River
TLH,TELEGRAPH HILL,STANISLAUS RIVER,TUOLUMNE,-120.351936,38.031101,"3,730",US Bureau of Reclamation,San Joaquin River
TLR,TULE R NR ROAD 64,TULE RIVER,TULARE,-119.4289,36.0872,240,US Army Corps of Engineers,San Joaquin River
TMK,TAMARACK CREEK,SAN JOAQUIN RIVER,FRESNO,-119.205,37.178,"7,250","Southern California Edison Company, Big Creek",San Joaquin River
TMP,TUOLUMNE RIVER AT MERALS POOL,TUOLUMNE RIVER,TUOLUMNE,-120.05416,37.83654,"1,420",San Francisco PUC,San Joaquin River
TMR,TAMARACK SUMMIT,SAN JOAQUIN RIVER,FRESNO,-119.200531,37.16375,"7,550",US Bureau of Reclamation,San Joaquin River
TNY,TENAYA LAKE,MERCED RIVER,MARIPOSA,-119.449875,37.837581,"8,150",CA Dept of Water Resources/DFM-Hydro-SMN,San Joaquin River
TPI,TOM PAINE SLOUGH ABV INTAKE STRUCTURE,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.41851,37.7901,9,CA Dept of Water Resources,San Joaquin River
TPP,TOM PAINE SLOUGH NR PESCADERO,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.351028,37.767284,10,CA Dept of Water Resources/Operations and Maintenance,San Joaquin River
TPS,TOM PAINE SLOUGH ABV THE MOUTH,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.418633,37.790535,9,CA Dept of Water Resources/North Central Region Office,San Joaquin River
TRG,TRAGEDY CREEK,MOKELUMNE RIVER,AMADOR,-120.145,38.63,"8,150",Amador Ranger District,San Joaquin River
TRH,TUOLUMNE RIVER NEAR HETCH HETCHY,TUOLUMNE RIVER,TUOLUMNE,-119.798233,37.93742,"3,430",US Geological Survey,San Joaquin River
TRI,TRIMMER,KINGS RIVER,FRESNO,-119.2,36.9,"1,540",US Forest Service,San Joaquin River
TRN,TURNER CUT NEAR HOLT,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.4542,37.9928,0,USGS/DWR,San Joaquin River
TRP,TRACY PUMPING PLANT,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.585,37.8,3,CA Dept of Water Resources/Operations and Maintenance,San Joaquin River
TRT,TUOLUMNE R AT TUOLUMNE CITY,TUOLUMNE RIVER,STANISLAUS,-121.13131,37.60314,53,CA Dept of Water Resources/South Central Region Office,San Joaquin River
TRW,TUOLUMNE R AT WATERFORD,TUOLUMNE RIVER,STANISLAUS,-120.76556,37.6336,100,CA Dept of Water Resources/South Central Region Office,San Joaquin River
TSP,NF OF MF TULE R NR SPRINGVILLE,TULE RIVER,TULARE,-118.6947,36.1747,"2,920","Pacific Gas and Electric Company, Auberry",San Joaquin River
TUL,TULLOCH,STANISLAUS RIVER,CALAVERAS,-120.603,37.875,515,US Bureau of Reclamation,San Joaquin River
TUM,TUOLUMNE MEADOWS,TUOLUMNE RIVER,TUOLUMNE,-119.348096,37.876406,"8,600",CA Dept of Water Resources/DFM-Hydro-SMN,San Joaquin River
TWA,OLD RIVER AT TRACY WILDLIFE ASSOCIATION,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.4574,37.8028,0,CA Dept of Water Resources/North Central Region Office,San Joaquin River
TWI,SAN JOAQUIN RIVER AT TWITCHELL ISLAND,SAN JOAQUIN RIVER,SACRAMENTO,-121.6691,38.0969,0,CA Dept of Water Resources/Div of Environmental Services,San Joaquin River
UCC,UPPER CHERRY CK,TUOLUMNE RIVER,TUOLUMNE,-119.901417,38.031331,"4,750",San Francisco County,San Joaquin River
UCM,UC MERCED WEATHER STATION,SAN JOAQUIN RIVER,MERCED,-120.42013,37.36911,270,Merced Irrigation District,San Joaquin River
UKR,UPPER KIBBIE RIDGE,TUOLUMNE RIVER,TUOLUMNE,-119.887,38.043,"6,700",Summit Ranger District,San Joaquin River
UMT,UPPER MET,MOKELUMNE RIVER,CALAVERAS,-120.1353,38.4518,"7,920",UC Merced,San Joaquin River
UTI,UTICA RESERVOIR,STANISLAUS RIVER,ALPINE,-120.00222,38.440277,"6,819",Northern California Power Agency,San Joaquin River
VCU,VICTORIA CANAL NEAR BYRON,DELTA,SAN JOAQUIN,-121.5283,37.8717,0,USGS/DWR,San Joaquin River
VER,VERNALIS (USBR),SAN JOAQUIN RIVER,SAN JOAQUIN,-121.265002,37.679376,0,US Bureau of Reclamation,San Joaquin River
VLC,VOLCANIC KNOB,SAN JOAQUIN RIVER,FRESNO,-118.905037,37.387859,"10,050",US Bureau of Reclamation,San Joaquin River
VNN,VERNON LAKE,TUOLUMNE RIVER,TUOLUMNE,-119.717,38.017,"6,700",Yosemite National Park,San Joaquin River
VNS,SAN JOAQUIN RIVER NEAR VERNALIS,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.266327,37.676041,35,USGS/DWR,San Joaquin River
VRN,VIEIRA RANCH,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.469,37.665,372,San Joaquin County,San Joaquin River
W12,SF WILLOW CREEK DIVERSION TO CONDUIT 1,SAN JOAQUIN RIVER,MADERA,-119.49707,37.29631,"3,560",Pacific Gas & Electric,San Joaquin River
W14,W14 WILLOW CK DIV TO NO. 1 CONDUIT,SAN JOAQUIN RIVER,MADERA,-119.4973,37.2073,"2,472","Pacific Gas and Electric Company, Auberry",San Joaquin River
W21,CHILKOOT LAKE,SAN JOAQUIN RIVER,MADERA,-119.48464,37.41152,"7,475",Pacific Gas & Electric,San Joaquin River
W89,SAN JOAQUIN R - MONITORING WELL #89,SAN JOAQUIN RIVER,FRESNO,-120.5444,37.028,100,US Bureau of Reclamation,San Joaquin River
W92,SAN JOAQUIN R - MONITORING WELL #92,SAN JOAQUIN RIVER,MERCED,-120.5916,37.1045,100,US Bureau of Reclamation,San Joaquin River
WBR,MOKELUMNE RIVER AT WOODBRIDGE,MOKELUMNE RIVER,SAN JOAQUIN,-121.302,38.159,46,East Bay Municipal Utility District,San Joaquin River
WCB,NO FK WILLOW CK BLW BASS LAKE,SAN JOAQUIN RIVER,MADERA,-119.5278,37.2933,"3,200",Pacific Gas & Electric,San Joaquin River
WCI,WEST CANAL AT CLIFTON COURT INTAKE,SAN JOAQUIN RIVER,CONTRA COSTA,-121.554,37.8316,0,CA Dept of Water Resources/North Central Region Office,San Joaquin River
WCR,W-26 WILLOW CREEK AT REX RANCH,SAN JOAQUIN RIVER,MADERA,-119.493,37.1919,"2,300","Pacific Gas and Electric Company, Auberry",San Joaquin River
WHE,WHEELER LAKE,MOKELUMNE RIVER,ALPINE,-119.985,38.518,"7,800","Pacific Gas and Electric Company, Angels Camp",San Joaquin River
WHW,WHITE WOLF,TUOLUMNE RIVER,TUOLUMNE,-119.651607,37.859445,"7,900",National Park Service,San Joaquin River
WLW,WILMA LAKE,TUOLUMNE RIVER,TUOLUMNE,-119.633,38.083,"8,000",Yosemite National Park,San Joaquin River
WPO,WEST PORTAL,TUOLUMNE RIVER,TUOLUMNE,-120.287444,37.813267,"2,065",Center for Western Weather and Water Extremes,San Joaquin River
WPT,WEST POINT,MOKELUMNE RIVER,CALAVERAS,-120.545,38.377,"2,775",National Weather Service,San Joaquin River
WST,WESTFALL,FRESNO RIVER,MARIPOSA,-119.6497,37.4494,"4,880",US Army Corps of Engineers,San Joaquin River
WWN,WAWONA RAWS,MERCED RIVER,MARIPOSA,-119.644972,37.534472,"4,309",Yosemite National Park,San Joaquin River
WWS,WESTLEY WEATHER STATION,SAN JOAQUIN RIVER,STANISLAUS,-121.2308,37.5172,88,Stanislaus County,San Joaquin River
X04,EL PORTAL WATER TREATMENT,MERCED RIVER,MARIPOSA,-119.812518,37.668317,"1,700",CA Dept of Water Resources/Flood Management,San Joaquin River
YOW,YOSEMITE NEAR WAWONA,MERCED RIVER,MARIPOSA,-119.632,37.508,"4,957",Merced Irrigation District,San Joaquin River
YSV,YOSEMITE HEADQUARTERS,MERCED RIVER,MARIPOSA,-119.58972,37.75027,"4,018",Merced Irrigation District,San Joaquin River
YYV,YOSEMITE AT YOSEMITE VALLEY,MERCED RIVER,MARIPOSA,-119.589444,37.749722,"3,998",Merced Irrigation District,San Joaquin River
